Q core socket tempC time pkg_watts dram_watts
QQQ 6 1 29 57.33 NA NA 
QQQ 7 1 22 57.33 NA NA 
QQQ 0 0 41 57.43 NA NA 
QQQ 1 0 38 57.43 NA NA 
QQQ 2 0 41 57.43 NA NA 
QQQ 3 0 36 57.43 NA NA 
QQQ 4 0 36 57.43 NA NA 
QQQ 5 0 32 57.43 NA NA 
QQQ 6 0 38 57.43 NA NA 
QQQ 7 0 43 57.43 NA NA 
QQQ 0 1 30 57.43 NA NA 
QQQ 1 1 30 57.43 NA NA 
QQQ 2 1 27 57.43 NA NA 
QQQ 3 1 32 57.43 NA NA 
QQQ 4 1 30 57.43 NA NA 
QQQ 5 1 24 57.43 NA NA 
QQQ 6 1 29 57.43 NA NA 
QQQ 7 1 21 57.43 NA NA 
QQQ 0 0 42 57.53 NA NA 
QQQ 1 0 39 57.53 NA NA 
QQQ 2 0 41 57.53 NA NA 
QQQ 3 0 36 57.53 NA NA 
QQQ 4 0 36 57.53 NA NA 
QQQ 5 0 32 57.53 NA NA 
QQQ 6 0 38 57.53 NA NA 
QQQ 7 0 42 57.53 NA NA 
QQQ 0 1 29 57.53 NA NA 
QQQ 1 1 30 57.53 NA NA 
QQQ 2 1 27 57.53 NA NA 
QQQ 3 1 31 57.53 NA NA 
QQQ 4 1 31 57.53 NA NA 
QQQ 5 1 24 57.53 NA NA 
QQQ 6 1 29 57.53 NA NA 
QQQ 7 1 22 57.53 NA NA 
QQQ 0 0 42 57.63 NA NA 
QQQ 1 0 38 57.63 NA NA 
QQQ 2 0 41 57.63 NA NA 
QQQ 3 0 35 57.63 NA NA 
QQQ 4 0 36 57.63 NA NA 
QQQ 5 0 33 57.63 NA NA 
QQQ 6 0 38 57.63 NA NA 
QQQ 7 0 43 57.63 NA NA 
QQQ 0 1 30 57.63 NA NA 
QQQ 1 1 30 57.63 NA NA 
QQQ 2 1 27 57.63 NA NA 
QQQ 3 1 32 57.63 NA NA 
QQQ 4 1 31 57.63 NA NA 
QQQ 5 1 24 57.63 NA NA 
QQQ 6 1 29 57.63 NA NA 
QQQ 7 1 21 57.63 NA NA 
QQQ 0 0 42 57.73 NA NA 
QQQ 1 0 38 57.73 NA NA 
QQQ 2 0 41 57.73 NA NA 
QQQ 3 0 35 57.73 NA NA 
QQQ 4 0 36 57.73 NA NA 
QQQ 5 0 32 57.73 NA NA 
QQQ 6 0 38 57.73 NA NA 
QQQ 7 0 43 57.73 NA NA 
QQQ 0 1 30 57.73 NA NA 
QQQ 1 1 29 57.73 NA NA 
QQQ 2 1 26 57.73 NA NA 
QQQ 3 1 31 57.73 NA NA 
QQQ 4 1 30 57.73 NA NA 
QQQ 5 1 25 57.73 NA NA 
QQQ 6 1 29 57.73 NA NA 
QQQ 7 1 22 57.73 NA NA 
QQQ 0 0 41 57.83 NA NA 
QQQ 1 0 38 57.83 NA NA 
QQQ 2 0 41 57.83 NA NA 
QQQ 3 0 35 57.83 NA NA 
QQQ 4 0 36 57.83 NA NA 
QQQ 5 0 33 57.83 NA NA 
QQQ 6 0 37 57.83 NA NA 
QQQ 7 0 42 57.83 NA NA 
QQQ 0 1 30 57.83 NA NA 
QQQ 1 1 30 57.83 NA NA 
QQQ 2 1 27 57.83 NA NA 
QQQ 3 1 32 57.83 NA NA 
QQQ 4 1 30 57.83 NA NA 
QQQ 5 1 25 57.83 NA NA 
QQQ 6 1 29 57.83 NA NA 
QQQ 7 1 22 57.83 NA NA 
QQQ 0 0 42 57.93 NA NA 
QQQ 1 0 39 57.93 NA NA 
QQQ 2 0 40 57.93 NA NA 
QQQ 3 0 36 57.93 NA NA 
QQQ 4 0 36 57.93 NA NA 
QQQ 5 0 32 57.93 NA NA 
QQQ 6 0 37 57.93 NA NA 
QQQ 7 0 43 57.93 NA NA 
QQQ 0 1 30 57.93 NA NA 
QQQ 1 1 30 57.93 NA NA 
QQQ 2 1 26 57.93 NA NA 
QQQ 3 1 31 57.93 NA NA 
QQQ 4 1 30 57.93 NA NA 
QQQ 5 1 24 57.93 NA NA 
QQQ 6 1 29 57.93 NA NA 
QQQ 7 1 22 57.93 NA NA 
QQQ 0 0 42 58.03 NA NA 
QQQ 1 0 37 58.03 NA NA 
QQQ 2 0 41 58.03 NA NA 
QQQ 3 0 35 58.03 NA NA 
QQQ 4 0 36 58.03 NA NA 
QQQ 5 0 33 58.03 NA NA 
QQQ 6 0 38 58.03 NA NA 
QQQ 7 0 42 58.03 NA NA 
QQQ 0 1 30 58.03 NA NA 
QQQ 1 1 30 58.03 NA NA 
QQQ 2 1 28 58.03 NA NA 
QQQ 3 1 32 58.03 NA NA 
QQQ 4 1 31 58.03 NA NA 
QQQ 5 1 24 58.03 NA NA 
QQQ 6 1 29 58.03 NA NA 
QQQ 7 1 21 58.03 NA NA 
QQQ 0 0 42 58.13 NA NA 
QQQ 1 0 38 58.13 NA NA 
QQQ 2 0 41 58.13 NA NA 
QQQ 3 0 35 58.13 NA NA 
QQQ 4 0 36 58.13 NA NA 
QQQ 5 0 33 58.13 NA NA 
QQQ 6 0 38 58.13 NA NA 
QQQ 7 0 43 58.13 NA NA 
QQQ 0 1 30 58.13 NA NA 
QQQ 1 1 30 58.13 NA NA 
QQQ 2 1 27 58.14 NA NA 
QQQ 3 1 32 58.14 NA NA 
QQQ 4 1 31 58.14 NA NA 
QQQ 5 1 25 58.14 NA NA 
QQQ 6 1 29 58.14 NA NA 
QQQ 7 1 21 58.14 NA NA 
QQQ 0 0 42 58.24 NA NA 
QQQ 1 0 38 58.24 NA NA 
QQQ 2 0 41 58.24 NA NA 
QQQ 3 0 35 58.24 NA NA 
QQQ 4 0 36 58.24 NA NA 
QQQ 5 0 33 58.24 NA NA 
QQQ 6 0 38 58.24 NA NA 
QQQ 7 0 42 58.24 NA NA 
QQQ 0 1 30 58.24 NA NA 
QQQ 1 1 30 58.24 NA NA 
QQQ 2 1 27 58.24 NA NA 
QQQ 3 1 32 58.24 NA NA 
QQQ 4 1 30 58.24 NA NA 
QQQ 5 1 24 58.24 NA NA 
QQQ 6 1 28 58.24 NA NA 
QQQ 7 1 22 58.24 NA NA 
QQQ 0 0 42 58.34 NA NA 
QQQ 1 0 38 58.34 NA NA 
QQQ 2 0 40 58.34 NA NA 
QQQ 3 0 35 58.34 NA NA 
QQQ 4 0 36 58.34 NA NA 
QQQ 5 0 31 58.34 NA NA 
QQQ 6 0 37 58.34 NA NA 
QQQ 7 0 42 58.34 NA NA 
QQQ 0 1 30 58.34 NA NA 
QQQ 1 1 29 58.34 NA NA 
QQQ 2 1 27 58.34 NA NA 
QQQ 3 1 32 58.34 NA NA 
QQQ 4 1 30 58.34 NA NA 
QQQ 5 1 24 58.34 NA NA 
QQQ 6 1 29 58.34 NA NA 
QQQ 7 1 21 58.34 NA NA 
QQQ 0 0 41 58.44 NA NA 
QQQ 1 0 38 58.44 NA NA 
QQQ 2 0 41 58.44 NA NA 
QQQ 3 0 35 58.44 NA NA 
QQQ 4 0 36 58.44 NA NA 
QQQ 5 0 32 58.44 NA NA 
QQQ 6 0 38 58.44 NA NA 
QQQ 7 0 43 58.44 NA NA 
QQQ 0 1 30 58.44 NA NA 
QQQ 1 1 30 58.44 NA NA 
QQQ 2 1 26 58.44 NA NA 
QQQ 3 1 32 58.44 NA NA 
QQQ 4 1 30 58.44 NA NA 
QQQ 5 1 24 58.44 NA NA 
QQQ 6 1 29 58.44 NA NA 
QQQ 7 1 21 58.44 NA NA 
QQQ 0 0 42 58.54 NA NA 
QQQ 1 0 38 58.54 NA NA 
QQQ 2 0 41 58.54 NA NA 
QQQ 3 0 35 58.54 NA NA 
QQQ 4 0 36 58.54 NA NA 
QQQ 5 0 33 58.54 NA NA 
QQQ 6 0 38 58.54 NA NA 
QQQ 7 0 42 58.54 NA NA 
QQQ 0 1 29 58.54 NA NA 
QQQ 1 1 31 58.54 NA NA 
QQQ 2 1 26 58.54 NA NA 
QQQ 3 1 33 58.54 NA NA 
QQQ 4 1 31 58.54 NA NA 
QQQ 5 1 24 58.54 NA NA 
QQQ 6 1 29 58.54 NA NA 
QQQ 7 1 21 58.54 NA NA 
QQQ 0 0 41 58.64 NA NA 
QQQ 1 0 38 58.64 NA NA 
QQQ 2 0 41 58.64 NA NA 
QQQ 3 0 35 58.64 NA NA 
QQQ 4 0 37 58.64 NA NA 
QQQ 5 0 32 58.64 NA NA 
QQQ 6 0 37 58.64 NA NA 
QQQ 7 0 42 58.64 NA NA 
QQQ 0 1 30 58.64 NA NA 
QQQ 1 1 30 58.64 NA NA 
QQQ 2 1 27 58.64 NA NA 
QQQ 3 1 32 58.64 NA NA 
QQQ 4 1 30 58.64 NA NA 
QQQ 5 1 24 58.64 NA NA 
QQQ 6 1 28 58.64 NA NA 
QQQ 7 1 22 58.64 NA NA 
QQQ 0 0 42 58.74 NA NA 
QQQ 1 0 38 58.74 NA NA 
QQQ 2 0 40 58.74 NA NA 
QQQ 3 0 35 58.74 NA NA 
QQQ 4 0 36 58.74 NA NA 
QQQ 5 0 32 58.74 NA NA 
QQQ 6 0 37 58.74 NA NA 
QQQ 7 0 43 58.74 NA NA 
QQQ 0 1 30 58.74 NA NA 
QQQ 1 1 30 58.74 NA NA 
QQQ 2 1 27 58.74 NA NA 
QQQ 3 1 33 58.74 NA NA 
QQQ 4 1 31 58.74 NA NA 
QQQ 5 1 24 58.74 NA NA 
QQQ 6 1 29 58.74 NA NA 
QQQ 7 1 21 58.74 NA NA 
QQQ 0 0 42 58.84 NA NA 
QQQ 1 0 38 58.84 NA NA 
QQQ 2 0 40 58.84 NA NA 
QQQ 3 0 35 58.84 NA NA 
QQQ 4 0 36 58.84 NA NA 
QQQ 5 0 31 58.84 NA NA 
QQQ 6 0 38 58.84 NA NA 
QQQ 7 0 42 58.84 NA NA 
QQQ 0 1 30 58.84 NA NA 
QQQ 1 1 30 58.84 NA NA 
QQQ 2 1 26 58.84 NA NA 
QQQ 3 1 33 58.84 NA NA 
QQQ 4 1 30 58.84 NA NA 
QQQ 5 1 24 58.84 NA NA 
QQQ 6 1 29 58.84 NA NA 
QQQ 7 1 22 58.84 NA NA 
QQQ 0 0 42 58.94 NA NA 
QQQ 1 0 39 58.94 NA NA 
QQQ 2 0 41 58.94 NA NA 
QQQ 3 0 35 58.94 NA NA 
QQQ 4 0 37 58.94 NA NA 
QQQ 5 0 32 58.94 NA NA 
QQQ 6 0 38 58.94 NA NA 
QQQ 7 0 43 58.94 NA NA 
QQQ 0 1 30 58.94 NA NA 
QQQ 1 1 30 58.94 NA NA 
QQQ 2 1 27 58.94 NA NA 
QQQ 3 1 32 58.94 NA NA 
QQQ 4 1 29 58.94 NA NA 
QQQ 5 1 24 58.94 NA NA 
QQQ 6 1 29 58.94 NA NA 
QQQ 7 1 21 58.94 NA NA 
QQQ 0 0 42 59.04 NA NA 
QQQ 1 0 39 59.04 NA NA 
QQQ 2 0 40 59.04 NA NA 
QQQ 3 0 35 59.04 NA NA 
QQQ 4 0 36 59.04 NA NA 
QQQ 5 0 32 59.04 NA NA 
QQQ 6 0 38 59.04 NA NA 
QQQ 7 0 43 59.04 NA NA 
QQQ 0 1 30 59.04 NA NA 
QQQ 1 1 31 59.04 NA NA 
QQQ 2 1 26 59.04 NA NA 
QQQ 3 1 32 59.04 NA NA 
QQQ 4 1 30 59.04 NA NA 
QQQ 5 1 25 59.04 NA NA 
QQQ 6 1 29 59.04 NA NA 
QQQ 7 1 22 59.04 NA NA 
QQQ 0 0 41 59.14 NA NA 
QQQ 1 0 38 59.14 NA NA 
QQQ 2 0 40 59.14 NA NA 
QQQ 3 0 35 59.14 NA NA 
QQQ 4 0 37 59.14 NA NA 
QQQ 5 0 33 59.14 NA NA 
QQQ 6 0 38 59.14 NA NA 
QQQ 7 0 43 59.14 NA NA 
QQQ 0 1 30 59.14 NA NA 
QQQ 1 1 30 59.14 NA NA 
QQQ 2 1 26 59.14 NA NA 
QQQ 3 1 32 59.14 NA NA 
QQQ 4 1 30 59.14 NA NA 
QQQ 5 1 25 59.14 NA NA 
QQQ 6 1 28 59.14 NA NA 
QQQ 7 1 22 59.14 NA NA 
QQQ 0 0 41 59.24 NA NA 
QQQ 1 0 38 59.24 NA NA 
QQQ 2 0 41 59.24 NA NA 
QQQ 3 0 35 59.24 NA NA 
QQQ 4 0 37 59.24 NA NA 
QQQ 5 0 32 59.24 NA NA 
QQQ 6 0 38 59.24 NA NA 
QQQ 7 0 42 59.24 NA NA 
QQQ 0 1 31 59.24 NA NA 
QQQ 1 1 29 59.24 NA NA 
QQQ 2 1 27 59.24 NA NA 
QQQ 3 1 32 59.24 NA NA 
QQQ 4 1 30 59.24 NA NA 
QQQ 5 1 25 59.24 NA NA 
QQQ 6 1 29 59.24 NA NA 
QQQ 7 1 22 59.24 NA NA 
QQQ 0 0 42 59.34 NA NA 
QQQ 1 0 38 59.34 NA NA 
QQQ 2 0 40 59.34 NA NA 
QQQ 3 0 35 59.34 NA NA 
QQQ 4 0 35 59.34 NA NA 
QQQ 5 0 32 59.34 NA NA 
QQQ 6 0 38 59.34 NA NA 
QQQ 7 0 43 59.34 NA NA 
QQQ 0 1 30 59.34 NA NA 
QQQ 1 1 29 59.34 NA NA 
QQQ 2 1 27 59.34 NA NA 
QQQ 3 1 32 59.34 NA NA 
QQQ 4 1 30 59.34 NA NA 
QQQ 5 1 25 59.34 NA NA 
QQQ 6 1 29 59.34 NA NA 
QQQ 7 1 22 59.34 NA NA 
QQQ 0 0 42 59.44 NA NA 
QQQ 1 0 38 59.44 NA NA 
QQQ 2 0 40 59.44 NA NA 
QQQ 3 0 35 59.44 NA NA 
QQQ 4 0 36 59.44 NA NA 
QQQ 5 0 32 59.44 NA NA 
QQQ 6 0 38 59.44 NA NA 
QQQ 7 0 43 59.44 NA NA 
QQQ 0 1 30 59.44 NA NA 
QQQ 1 1 30 59.44 NA NA 
QQQ 2 1 27 59.44 NA NA 
QQQ 3 1 32 59.44 NA NA 
QQQ 4 1 30 59.44 NA NA 
QQQ 5 1 24 59.44 NA NA 
QQQ 6 1 29 59.44 NA NA 
QQQ 7 1 21 59.44 NA NA 
QQQ 0 0 42 59.54 NA NA 
QQQ 1 0 39 59.54 NA NA 
QQQ 2 0 41 59.54 NA NA 
QQQ 3 0 35 59.55 NA NA 
QQQ 4 0 37 59.55 NA NA 
QQQ 5 0 32 59.55 NA NA 
QQQ 6 0 37 59.55 NA NA 
QQQ 7 0 42 59.55 NA NA 
QQQ 0 1 30 59.55 NA NA 
QQQ 1 1 30 59.55 NA NA 
QQQ 2 1 26 59.55 NA NA 
QQQ 3 1 32 59.55 NA NA 
QQQ 4 1 30 59.55 NA NA 
QQQ 5 1 25 59.55 NA NA 
QQQ 6 1 29 59.55 NA NA 
QQQ 7 1 21 59.55 NA NA 
QQQ 0 0 42 59.65 NA NA 
QQQ 1 0 38 59.65 NA NA 
QQQ 2 0 41 59.65 NA NA 
QQQ 3 0 35 59.65 NA NA 
QQQ 4 0 36 59.65 NA NA 
QQQ 5 0 33 59.65 NA NA 
QQQ 6 0 38 59.65 NA NA 
QQQ 7 0 42 59.65 NA NA 
QQQ 0 1 31 59.65 NA NA 
QQQ 1 1 30 59.65 NA NA 
QQQ 2 1 27 59.65 NA NA 
QQQ 3 1 33 59.65 NA NA 
QQQ 4 1 30 59.65 NA NA 
QQQ 5 1 25 59.65 NA NA 
QQQ 6 1 29 59.65 NA NA 
QQQ 7 1 21 59.65 NA NA 
QQQ 0 0 42 59.75 NA NA 
QQQ 1 0 38 59.75 NA NA 
QQQ 2 0 41 59.75 NA NA 
QQQ 3 0 35 59.75 NA NA 
QQQ 4 0 36 59.75 NA NA 
QQQ 5 0 33 59.75 NA NA 
QQQ 6 0 39 59.75 NA NA 
QQQ 7 0 43 59.75 NA NA 
QQQ 0 1 30 59.75 NA NA 
QQQ 1 1 30 59.75 NA NA 
QQQ 2 1 27 59.75 NA NA 
QQQ 3 1 32 59.75 NA NA 
QQQ 4 1 30 59.75 NA NA 
QQQ 5 1 24 59.75 NA NA 
QQQ 6 1 29 59.75 NA NA 
QQQ 7 1 21 59.75 NA NA 
QQQ 0 0 42 59.85 NA NA 
QQQ 1 0 38 59.85 NA NA 
QQQ 2 0 41 59.85 NA NA 
QQQ 3 0 35 59.85 NA NA 
QQQ 4 0 36 59.85 NA NA 
QQQ 5 0 32 59.85 NA NA 
QQQ 6 0 39 59.85 NA NA 
QQQ 7 0 43 59.85 NA NA 
QQQ 0 1 30 59.85 NA NA 
QQQ 1 1 30 59.85 NA NA 
QQQ 2 1 26 59.85 NA NA 
QQQ 3 1 33 59.85 NA NA 
QQQ 4 1 30 59.85 NA NA 
QQQ 5 1 24 59.85 NA NA 
QQQ 6 1 29 59.85 NA NA 
QQQ 7 1 20 59.85 NA NA 
QQQ 0 0 42 59.95 NA NA 
QQQ 1 0 38 59.95 NA NA 
QQQ 2 0 39 59.95 NA NA 
QQQ 3 0 36 59.95 NA NA 
QQQ 4 0 36 59.95 NA NA 
QQQ 5 0 32 59.95 NA NA 
QQQ 6 0 39 59.95 NA NA 
QQQ 7 0 43 59.95 NA NA 
QQQ 0 1 30 59.95 NA NA 
QQQ 1 1 30 59.95 NA NA 
QQQ 2 1 27 59.95 NA NA 
QQQ 3 1 32 59.95 NA NA 
QQQ 4 1 30 59.95 NA NA 
QQQ 5 1 24 59.95 NA NA 
QQQ 6 1 28 59.95 NA NA 
QQQ 7 1 22 59.95 NA NA 
QQQ 0 0 42 60.05 NA NA 
QQQ 1 0 38 60.05 NA NA 
QQQ 2 0 40 60.05 NA NA 
QQQ 3 0 35 60.05 NA NA 
QQQ 4 0 36 60.05 NA NA 
QQQ 5 0 32 60.05 NA NA 
QQQ 6 0 38 60.05 NA NA 
QQQ 7 0 43 60.05 NA NA 
QQQ 0 1 30 60.05 NA NA 
QQQ 1 1 30 60.05 NA NA 
QQQ 2 1 27 60.05 NA NA 
QQQ 3 1 32 60.05 NA NA 
QQQ 4 1 30 60.05 NA NA 
QQQ 5 1 25 60.05 NA NA 
QQQ 6 1 28 60.05 NA NA 
QQQ 7 1 21 60.05 NA NA 
QQQ 0 0 42 60.15 NA NA 
QQQ 1 0 38 60.15 NA NA 
QQQ 2 0 40 60.15 NA NA 
QQQ 3 0 36 60.15 NA NA 
QQQ 4 0 36 60.15 NA NA 
QQQ 5 0 33 60.15 NA NA 
QQQ 6 0 38 60.15 NA NA 
QQQ 7 0 43 60.15 NA NA 
QQQ 0 1 30 60.15 NA NA 
QQQ 1 1 30 60.15 NA NA 
QQQ 2 1 27 60.15 NA NA 
QQQ 3 1 31 60.15 NA NA 
QQQ 4 1 30 60.15 NA NA 
QQQ 5 1 24 60.15 NA NA 
QQQ 6 1 28 60.15 NA NA 
QQQ 7 1 22 60.15 NA NA 
QQQ 0 0 42 60.25 NA NA 
QQQ 1 0 39 60.25 NA NA 
QQQ 2 0 41 60.25 NA NA 
QQQ 3 0 35 60.25 NA NA 
QQQ 4 0 36 60.25 NA NA 
QQQ 5 0 32 60.25 NA NA 
QQQ 6 0 37 60.25 NA NA 
QQQ 7 0 43 60.25 NA NA 
QQQ 0 1 30 60.25 NA NA 
QQQ 1 1 29 60.25 NA NA 
QQQ 2 1 27 60.25 NA NA 
QQQ 3 1 32 60.25 NA NA 
QQQ 4 1 30 60.25 NA NA 
QQQ 5 1 25 60.25 NA NA 
QQQ 6 1 29 60.25 NA NA 
QQQ 7 1 22 60.25 NA NA 
QQQ 0 0 42 60.35 NA NA 
QQQ 1 0 38 60.35 NA NA 
QQQ 2 0 41 60.35 NA NA 
QQQ 3 0 35 60.35 NA NA 
QQQ 4 0 36 60.35 NA NA 
QQQ 5 0 32 60.35 NA NA 
QQQ 6 0 38 60.35 NA NA 
QQQ 7 0 42 60.35 NA NA 
QQQ 0 1 30 60.35 NA NA 
QQQ 1 1 29 60.35 NA NA 
QQQ 2 1 27 60.35 NA NA 
QQQ 3 1 33 60.35 NA NA 
QQQ 4 1 30 60.35 NA NA 
QQQ 5 1 25 60.35 NA NA 
QQQ 6 1 29 60.35 NA NA 
QQQ 7 1 22 60.35 NA NA 
QQQ 0 0 42 60.45 NA NA 
QQQ 1 0 38 60.45 NA NA 
QQQ 2 0 40 60.45 NA NA 
QQQ 3 0 34 60.45 NA NA 
QQQ 4 0 36 60.45 NA NA 
QQQ 5 0 32 60.45 NA NA 
QQQ 6 0 38 60.45 NA NA 
QQQ 7 0 42 60.45 NA NA 
QQQ 0 1 30 60.45 NA NA 
QQQ 1 1 30 60.45 NA NA 
QQQ 2 1 27 60.45 NA NA 
QQQ 3 1 32 60.45 NA NA 
QQQ 4 1 31 60.45 NA NA 
QQQ 5 1 24 60.45 NA NA 
QQQ 6 1 28 60.45 NA NA 
QQQ 7 1 21 60.45 NA NA 
QQQ 0 0 42 60.55 NA NA 
QQQ 1 0 38 60.55 NA NA 
QQQ 2 0 39 60.55 NA NA 
QQQ 3 0 35 60.55 NA NA 
QQQ 4 0 36 60.55 NA NA 
QQQ 5 0 33 60.55 NA NA 
QQQ 6 0 37 60.55 NA NA 
QQQ 7 0 42 60.55 NA NA 
QQQ 0 1 30 60.55 NA NA 
QQQ 1 1 30 60.55 NA NA 
QQQ 2 1 27 60.55 NA NA 
QQQ 3 1 33 60.55 NA NA 
QQQ 4 1 29 60.55 NA NA 
QQQ 5 1 24 60.55 NA NA 
QQQ 6 1 29 60.55 NA NA 
QQQ 7 1 21 60.55 NA NA 
QQQ 0 0 42 60.65 NA NA 
QQQ 1 0 39 60.65 NA NA 
QQQ 2 0 41 60.65 NA NA 
QQQ 3 0 35 60.65 NA NA 
QQQ 4 0 36 60.65 NA NA 
QQQ 5 0 32 60.65 NA NA 
QQQ 6 0 38 60.65 NA NA 
QQQ 7 0 43 60.65 NA NA 
QQQ 0 1 30 60.65 NA NA 
QQQ 1 1 30 60.65 NA NA 
QQQ 2 1 26 60.65 NA NA 
QQQ 3 1 32 60.65 NA NA 
QQQ 4 1 30 60.65 NA NA 
QQQ 5 1 25 60.65 NA NA 
QQQ 6 1 29 60.65 NA NA 
QQQ 7 1 21 60.65 NA NA 
QQQ 0 0 42 60.75 NA NA 
QQQ 1 0 37 60.75 NA NA 
QQQ 2 0 41 60.75 NA NA 
QQQ 3 0 36 60.75 NA NA 
QQQ 4 0 37 60.75 NA NA 
QQQ 5 0 32 60.75 NA NA 
QQQ 6 0 38 60.75 NA NA 
QQQ 7 0 43 60.75 NA NA 
QQQ 0 1 30 60.75 NA NA 
QQQ 1 1 30 60.75 NA NA 
QQQ 2 1 26 60.75 NA NA 
QQQ 3 1 32 60.75 NA NA 
QQQ 4 1 30 60.75 NA NA 
QQQ 5 1 24 60.75 NA NA 
QQQ 6 1 28 60.75 NA NA 
QQQ 7 1 21 60.75 NA NA 
QQQ 0 0 42 60.85 NA NA 
QQQ 1 0 38 60.85 NA NA 
QQQ 2 0 41 60.85 NA NA 
QQQ 3 0 36 60.85 NA NA 
QQQ 4 0 37 60.85 NA NA 
QQQ 5 0 32 60.85 NA NA 
QQQ 6 0 38 60.85 NA NA 
QQQ 7 0 42 60.85 NA NA 
QQQ 0 1 30 60.85 NA NA 
QQQ 1 1 29 60.85 NA NA 
QQQ 2 1 26 60.85 NA NA 
QQQ 3 1 31 60.85 NA NA 
QQQ 4 1 30 60.85 NA NA 
QQQ 5 1 24 60.85 NA NA 
QQQ 6 1 28 60.85 NA NA 
QQQ 7 1 22 60.85 NA NA 
QQQ 0 0 42 60.96 NA NA 
QQQ 1 0 38 60.96 NA NA 
QQQ 2 0 41 60.96 NA NA 
QQQ 3 0 35 60.96 NA NA 
QQQ 4 0 37 60.96 NA NA 
QQQ 5 0 32 60.96 NA NA 
QQQ 6 0 38 60.96 NA NA 
QQQ 7 0 43 60.96 NA NA 
QQQ 0 1 30 60.96 NA NA 
QQQ 1 1 29 60.96 NA NA 
QQQ 2 1 27 60.96 NA NA 
QQQ 3 1 32 60.96 NA NA 
QQQ 4 1 30 60.96 NA NA 
QQQ 5 1 24 60.96 NA NA 
QQQ 6 1 28 60.96 NA NA 
QQQ 7 1 21 60.96 NA NA 
QQQ 0 0 41 61.06 NA NA 
QQQ 1 0 38 61.06 NA NA 
QQQ 2 0 40 61.06 NA NA 
QQQ 3 0 36 61.06 NA NA 
QQQ 4 0 37 61.06 NA NA 
QQQ 5 0 32 61.06 NA NA 
QQQ 6 0 38 61.06 NA NA 
QQQ 7 0 43 61.06 NA NA 
QQQ 0 1 30 61.06 NA NA 
QQQ 1 1 29 61.06 NA NA 
QQQ 2 1 26 61.06 NA NA 
QQQ 3 1 33 61.06 NA NA 
QQQ 4 1 30 61.06 NA NA 
QQQ 5 1 24 61.06 NA NA 
QQQ 6 1 28 61.06 NA NA 
QQQ 7 1 21 61.06 NA NA 
QQQ 0 0 42 61.16 NA NA 
QQQ 1 0 39 61.16 NA NA 
QQQ 2 0 41 61.16 NA NA 
QQQ 3 0 35 61.16 NA NA 
QQQ 4 0 36 61.16 NA NA 
QQQ 5 0 32 61.16 NA NA 
QQQ 6 0 37 61.16 NA NA 
QQQ 7 0 42 61.16 NA NA 
QQQ 0 1 30 61.16 NA NA 
QQQ 1 1 29 61.16 NA NA 
QQQ 2 1 27 61.16 NA NA 
QQQ 3 1 31 61.16 NA NA 
QQQ 4 1 30 61.16 NA NA 
QQQ 5 1 25 61.16 NA NA 
QQQ 6 1 29 61.16 NA NA 
QQQ 7 1 21 61.16 NA NA 
QQQ 0 0 42 61.26 NA NA 
QQQ 1 0 39 61.26 NA NA 
QQQ 2 0 41 61.26 NA NA 
QQQ 3 0 35 61.26 NA NA 
QQQ 4 0 36 61.26 NA NA 
QQQ 5 0 32 61.26 NA NA 
QQQ 6 0 38 61.26 NA NA 
QQQ 7 0 43 61.26 NA NA 
QQQ 0 1 30 61.26 NA NA 
QQQ 1 1 30 61.26 NA NA 
QQQ 2 1 26 61.26 NA NA 
QQQ 3 1 33 61.26 NA NA 
QQQ 4 1 30 61.26 NA NA 
QQQ 5 1 25 61.26 NA NA 
QQQ 6 1 29 61.26 NA NA 
QQQ 7 1 21 61.26 NA NA 
QQQ 0 0 42 61.36 NA NA 
QQQ 1 0 39 61.36 NA NA 
QQQ 2 0 40 61.36 NA NA 
QQQ 3 0 35 61.36 NA NA 
QQQ 4 0 36 61.36 NA NA 
QQQ 5 0 32 61.36 NA NA 
QQQ 6 0 37 61.36 NA NA 
QQQ 7 0 42 61.36 NA NA 
QQQ 0 1 30 61.36 NA NA 
QQQ 1 1 30 61.36 NA NA 
QQQ 2 1 26 61.36 NA NA 
QQQ 3 1 32 61.36 NA NA 
QQQ 4 1 30 61.36 NA NA 
QQQ 5 1 24 61.36 NA NA 
QQQ 6 1 28 61.36 NA NA 
QQQ 7 1 21 61.36 NA NA 
QQQ 0 0 42 61.46 NA NA 
QQQ 1 0 38 61.46 NA NA 
QQQ 2 0 41 61.46 NA NA 
QQQ 3 0 35 61.46 NA NA 
QQQ 4 0 36 61.46 NA NA 
QQQ 5 0 32 61.46 NA NA 
QQQ 6 0 38 61.46 NA NA 
QQQ 7 0 42 61.46 NA NA 
QQQ 0 1 30 61.46 NA NA 
QQQ 1 1 29 61.46 NA NA 
QQQ 2 1 27 61.46 NA NA 
QQQ 3 1 33 61.46 NA NA 
QQQ 4 1 30 61.46 NA NA 
QQQ 5 1 24 61.46 NA NA 
QQQ 6 1 29 61.46 NA NA 
QQQ 7 1 21 61.46 NA NA 
QQQ 0 0 42 61.56 NA NA 
QQQ 1 0 38 61.56 NA NA 
QQQ 2 0 41 61.56 NA NA 
QQQ 3 0 35 61.56 NA NA 
QQQ 4 0 37 61.56 NA NA 
QQQ 5 0 33 61.56 NA NA 
QQQ 6 0 38 61.56 NA NA 
